TRADE_DATE,MARKET,LEVEL,SLOPE_1Y,SLOPE_3Y,CURVATURE,RANGE,REGIME
2023-01-16,TTF,55.718572222222214,12.130899999999997,-7.706099999999999,-10.253900000000002,20.985099999999996,Contango
2023-01-16,JKM,51.64695488138889,-2.1158989599999956,-12.77043835,-2.5748370550000033,25.684388300000002,Backwardation
2023-01-16,THE,57.21344166666667,12.3309,-5.781099999999995,-9.716399999999993,20.10909999999999,Contango
2023-01-13,THE,62.814244444444434,10.278399999999998,-11.171799999999998,-9.660899999999998,23.272199999999998,Contango
2023-01-13,TTF,61.26678611111111,10.2284,-12.946799999999996,-10.373400000000004,24.233399999999996,Contango
2023-01-13,JKM,55.86532667583334,2.778762880000002,-9.920810459999998,-5.3479861,26.491992759999995,Contango
2023-01-12,THE,66.95874444444445,10.617199999999997,-12.7483,-10.080449999999999,25.222300000000004,Contango
2023-01-12,TTF,65.3767361111111,10.5672,-15.073299999999996,-10.917950000000005,26.297199999999997,Contango
2023-01-12,JKM,59.620934971666685,2.302610680000001,-11.489667509999997,-4.581985380000006,27.416357849999997,Contango
2023-01-11,THE,67.04488611111111,11.137600000000006,-10.1233,-8.969650000000016,27.083600000000004,Contango
2023-01-11,JKM,59.541156762499995,5.394819580000004,-9.091772569999996,-6.4288869699999935,26.281804929999993,Contango
2023-01-11,TTF,65.23176944444445,11.062599999999989,-13.373300000000008,-9.844649999999987,28.383899999999997,Contango
2023-01-10,JKM,61.154671897222215,9.544305109999996,-8.055496479999995,-9.91423589499999,29.28101347999999,Contango
2023-01-10,THE,68.64450277777777,10.838999999999999,-12.656900000000007,-9.773050000000012,28.551799999999993,Contango
2023-01-10,TTF,66.74601388888887,10.638999999999996,-15.881900000000009,-10.610550000000003,29.427599999999998,Contango
2023-01-09,JKM,64.57765170555555,8.042336210000002,-12.997130460000001,-10.126858850000005,31.882681310000002,Contango
2023-01-09,THE,72.12420277777778,10.254599999999996,-16.682699999999997,-10.487899999999996,32.162000000000006,Contango
2023-01-09,TTF,70.19177777777776,9.904600000000002,-20.2577,-11.30040000000001,33.1712,Contango
2023-01-06,JKM,62.22476345833333,6.054677680000012,-14.673786629999995,-9.27574906000001,31.429662560000004,Contango
2023-01-06,TTF,66.61348611111111,10.640600000000006,-16.240499999999997,-10.700950000000006,29.77660000000001,Contango
2023-01-06,THE,68.6274111111111,10.940600000000003,-12.665500000000002,-9.663449999999997,28.546800000000005,Contango
2023-01-05,TTF,67.76994444444443,8.897600000000011,-16.702599999999997,-8.621400000000008,28.860799999999998,Contango
2023-01-05,THE,69.82375555555556,9.3476,-13.127599999999994,-7.6089000000000055,28.1094,Contango
2023-01-05,JKM,62.628528923888894,5.699121959999999,-12.513483260000001,-7.326498630000003,29.15264526,Contango
2023-01-04,JKM,58.71834148166667,-1.0218430599999948,-14.247916679999996,-2.1317340150000064,24.912984699999996,Backwardation
2023-01-04,THE,67.21328333333334,12.256699999999995,-7.2181,-8.505749999999992,23.200999999999993,Contango
2023-01-04,TTF,64.93004444444443,11.481700000000004,-10.868099999999998,-9.330749999999995,23.912300000000002,Contango
2023-01-03,JKM,61.74760684250001,3.1734608799999933,-19.97554282000001,-7.575254389999998,30.843366349999997,Contango
2023-01-03,THE,71.59636666666667,11.697400000000002,-12.605099999999993,-9.259100000000004,29.6896,Contango
2023-01-03,TTF,69.01291666666668,10.497399999999999,-16.180100000000003,-9.671599999999998,29.9664,Contango
2023-01-02,THE,75.47528611111112,11.960999999999999,-16.453400000000002,-10.766649999999998,31.7949,Contango
2023-01-02,TTF,72.50863055555557,10.435999999999993,-19.778400000000005,-11.079149999999998,33.3906,Contango
2022-12-30,JKM,63.527560568888894,31.024205099999996,7.62533174,-21.90452345,34.9681222,Contango
2022-12-30,TTF,73.04136399638888,10.349096130000007,-17.520803869999995,-10.262948065000003,33.3906,Contango
2022-12-30,THE,75.91036955194446,12.737396130000008,-14.009203869999993,-10.578448065000003,31.7949,Contango
2022-12-29,THE,80.39569444444443,11.466799999999992,-18.80810000000001,-10.609249999999989,38.463699999999996,Contango
2022-12-29,TTF,77.82671388888889,9.374200000000002,-22.627000000000002,-10.779700000000005,37.5813,Contango
2022-12-29,JKM,68.11642395027776,30.32079316,3.528257619999998,-22.185642630000004,38.688185729999994,Contango
2022-12-28,THE,79.98793333333333,11.924400000000006,-19.129800000000003,-11.158150000000006,38.23290000000001,Contango
2022-12-28,TTF,77.36065555555552,9.431699999999992,-23.049500000000002,-10.978849999999994,36.8261,Contango
2022-12-28,JKM,67.0598674963889,29.715235630000002,3.6122501299999996,-22.009946315000008,37.34041888000001,Contango
2022-12-27,THE,80.44741388888889,11.191599999999994,-20.840000000000003,-10.47999999999999,38.7161,Contango
2022-12-27,TTF,77.71993888888888,8.874500000000012,-24.959899999999998,-10.95065000000001,38.472699999999996,Contango
2022-12-23,THE,80.44741388888889,11.191599999999994,-20.840000000000003,-10.47999999999999,38.7161,Contango
2022-12-23,TTF,77.71993888888888,8.874500000000012,-24.959899999999998,-10.95065000000001,38.472699999999996,Contango
2022-12-23,JKM,67.81008593000003,21.147378990000007,-6.626821380000003,-17.944746835000004,38.67946045,Contango
2022-12-22,JKM,69.35394746722221,25.75769869999999,-8.2171856,-23.707622454999992,48.44465666,Contango
2022-12-22,TTF,80.31037222222224,5.557199999999995,-33.903,-11.801749999999998,45.562999999999995,Contango
2022-12-22,THE,82.9923027777778,7.968600000000009,-29.683899999999994,-11.376050000000006,46.072599999999994,Contango
2022-12-21,JKM,71.46275706138891,17.458868589999994,-22.71705533,-21.769976029999995,50.79599893,Contango
2022-12-21,THE,85.2465805555556,8.753900000000002,-35.8621,-14.513199999999998,52.1521,Contango
2022-12-21,TTF,82.50630277777778,6.299400000000006,-39.830299999999994,-14.919749999999993,51.5744,Contango
2022-12-20,JKM,76.33442142499999,25.97907914999999,-19.549555830000003,-27.67472567,58.5227479,Contango
2022-12-20,THE,89.90945000000002,7.712699999999998,-44.7703,-17.000499999999988,60.0017,Contango
2022-12-20,TTF,87.1400388888889,5.255099999999999,-48.59850000000001,-17.308149999999998,59.1908,Contango
2022-12-19,TTF,87.62589166666667,4.7623999999999995,-47.1519,-16.38525,57.4225,Contango
2022-12-19,JKM,75.43678956333333,22.07470235000001,-19.638761669999994,-24.247199195000007,56.040966399999995,Contango
