TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,score_raw_mse,score_curve_z,market_label,EVENT_LABEL
2022-01-05,TTF,94.25,92.3,84.6633,83.5735,83.2466,83.1085,83.1085,83.3125,83.6303,84.644,85.1563,85.2224,85.1392,79.4987,42.2809,39.0132,38.2839,38.2193,38.3347,38.8076,39.1592,39.475,39.7908,40.2233,40.2233,39.0542,27.56,26.2085,25.7412,25.2705,25.4235,25.8162,26.5335,27.075,27.6165,27.8003,0.55931264,98.20718383789062,TTF,EU pre-invasion spike
2021-12-27,TTF,105.84,106.155,103.1168,90.0879,87.1819,86.947,86.8506,86.8506,87.1172,87.8557,88.652,88.9231,88.4669,88.3806,82.0361,39.2288,36.064,35.1317,35.5572,35.6286,35.9213,36.0592,36.35,36.6408,37.0165,37.0165,35.9406,26.988,25.5867,25.2874,24.6506,24.8752,25.3367,26.0495,26.4735,26.9761,0.54813576,96.21867370605469,TTF,EU pre-invasion spike
2021-12-24,TTF,98.6802,98.778,96.0364,88.4016,87.4369,87.2703,87.1254,87.2564,87.5255,87.9656,88.8524,89.2128,89.0178,88.6721,81.8027,39.1222,35.966,35.0363,35.1588,35.2294,35.5189,35.7864,36.075,36.3636,36.8903,36.8903,35.8181,27.04,25.636,25.3361,24.7,24.925,25.3875,26.0495,26.4735,26.9761,0.54574054,95.79253387451172,TTF,EU pre-invasion spike
2022-01-07,TTF,87.175,85.95,79.0956,78.0384,77.8126,77.6098,77.6098,77.8481,78.4622,79.5734,80.0958,80.0,79.9219,74.627,40.3711,37.251,36.5546,36.5295,36.6398,37.0918,37.3984,37.7,38.0016,38.38,38.38,37.2645,27.924,26.5547,26.0812,25.4192,25.5731,25.9681,26.8765,27.425,27.9735,28.1538,0.5161655,90.53075408935547,TTF,EU pre-invasion spike
2022-01-24,TTF,91.0,90.1,81.4644,79.8985,79.5505,79.35,79.231,79.473,79.7809,80.3428,80.6664,80.6973,80.5787,75.9856,41.7228,38.308,37.7507,37.4738,37.5869,38.0506,38.5764,38.8875,39.1986,39.0996,39.0996,37.9632,29.848,28.3843,27.8782,27.3021,27.4674,27.8916,28.469,29.05,29.631,29.7445,0.5012213,87.87198638916016,TTF,EU pre-invasion spike
2022-01-04,TTF,85.8,84.5,78.8103,78.106,77.8764,77.6753,77.6753,77.866,78.2546,79.2041,79.9188,79.9664,79.7722,73.4893,40.4772,37.3489,36.6507,36.1319,36.241,36.6881,37.1256,37.425,37.7244,38.1528,38.1528,37.0439,26.884,25.5657,25.1098,24.6264,24.7755,25.1581,25.921,26.45,26.979,27.2195,0.49761847,87.23099517822266,TTF,EU pre-invasion spike
2021-12-29,TTF,95.9247,96.1632,94.186,87.7716,86.8573,86.6033,86.5883,86.5883,86.8541,87.4585,88.2512,88.5211,88.5531,88.3806,81.9499,40.2682,37.0195,36.0625,36.2295,36.3023,36.6005,36.8032,37.1,37.3968,38.077,38.077,36.9703,27.144,25.8129,25.3527,24.7494,24.9749,25.4383,26.1478,26.5734,27.0779,0.49576166,86.90065002441406,TTF,EU pre-invasion spike
2021-12-10,TTF,104.4981,104.4268,96.8745,73.9464,68.3794,67.804,67.6573,67.6573,67.865,67.9578,68.4721,69.2917,69.2992,68.5886,65.2256,35.9366,33.0657,32.3463,31.7156,31.7794,32.1385,32.7987,33.13,33.4613,33.8552,33.8552,32.8712,26.624,25.2416,24.9463,24.7494,24.9749,25.4383,25.4351,25.875,26.1338,0.48185077,84.42572021484375,TTF,EU pre-invasion spike
2021-12-22,THE,166.0535,166.2755,158.6439,134.0465,130.2638,129.8442,129.6486,129.6486,130.0439,131.0239,131.8727,131.5535,132.0137,131.6223,122.7064,41.7306,38.486,37.5806,37.8602,37.9351,38.2422,38.2271,38.4935,38.6441,39.1279,39.0498,37.8444,27.2374,25.8921,25.6742,24.9459,25.1602,25.6413,26.1902,26.5853,26.9773,1.3144405,180.3160400390625,THE,EU pre-invasion spike
2021-12-21,THE,180.8009,181.0055,168.1872,129.8635,126.1972,125.9823,125.615,125.615,125.615,127.1597,127.6025,127.6641,127.6993,127.0732,118.9205,42.3137,39.0191,38.0997,38.4245,38.5007,38.93,38.7287,39.0765,39.3066,39.6315,39.5524,38.3311,27.8242,26.449,26.2257,25.504,25.7235,26.2153,26.8221,27.2522,27.4119,1.2681384,173.9242706298828,THE,EU pre-invasion spike
2021-12-23,THE,126.5861,126.9165,122.4009,107.3342,105.5468,105.3541,105.1231,105.1231,105.4432,106.0153,106.8603,106.7592,106.8129,106.4966,98.708,40.3808,37.241,36.3649,36.4458,36.5179,36.8135,36.9796,37.2372,37.3829,37.8478,37.7723,36.6062,27.5747,26.2125,25.9916,25.267,25.4843,25.9714,26.4364,26.8353,27.231,0.85870606,117.40422058105469,THE,EU pre-invasion spike
2021-12-20,THE,147.1686,146.979,134.418,97.5068,92.7478,92.2346,92.2609,92.2609,92.5418,93.2746,93.4595,93.7769,94.0159,92.8731,88.1758,41.2568,38.0468,37.151,36.6559,36.7286,37.1377,37.6945,38.033,38.2569,38.5006,38.4238,37.2373,28.447,27.0406,26.8115,26.3438,26.571,27.0784,27.3968,27.8378,28.0019,0.7734945,105.64119720458984,THE,EU pre-invasion spike
2021-12-17,THE,136.0224,136.1344,122.0473,85.7662,81.5061,80.9736,80.7349,80.7349,80.9805,81.2715,81.7978,82.4378,82.4395,81.4383,77.3234,38.7168,35.707,34.8671,34.0565,34.1239,34.5036,35.1351,35.4504,35.6589,35.9402,35.8685,34.7611,28.0837,26.6955,26.4698,25.998,26.222,26.723,27.052,27.4875,27.6494,0.7321841,99.93850708007812,THE,EU pre-invasion spike
2021-12-16,THE,136.0435,135.4472,118.5488,80.622,76.6173,76.1167,75.9022,75.9022,76.1331,76.5792,77.0751,77.6781,77.4901,76.5488,72.6805,37.9721,35.021,34.1975,33.36,33.426,33.7978,34.5151,34.8248,35.0295,35.3077,35.2373,34.1495,27.7464,26.3751,26.1524,25.6769,25.898,26.393,26.7319,27.1621,27.3222,0.72966975,99.59141540527344,THE,EU pre-invasion spike
2021-12-14,THE,128.1787,127.7288,117.2371,77.0425,72.2344,71.7354,71.4642,71.4642,71.6813,72.2253,72.6924,73.26,72.9899,72.1041,68.4641,36.215,33.4013,32.6161,31.9396,32.0027,32.3586,33.0175,33.3133,33.5087,33.8401,33.7726,32.7308,26.5228,25.2112,24.9995,24.7083,24.9208,25.3982,25.6384,26.051,26.2045,0.7154996,97.63529205322266,THE,EU pre-invasion spike
2021-12-15,THE,130.0565,129.602,117.5412,74.082,70.1312,69.6044,69.4212,69.4212,69.6323,70.0998,70.5534,71.1047,70.6931,69.8347,66.3071,36.4295,33.6,32.8105,32.0168,32.0801,32.4366,33.1414,33.4384,33.6347,33.9465,33.8787,32.8333,26.7823,25.4577,25.2436,24.9553,25.1701,25.6521,25.9093,26.3263,26.4814,0.71263546,97.23991394042969,THE,EU pre-invasion spike
2021-12-28,THE,106.3535,107.0188,103.9961,94.4406,91.2021,90.8692,91.0497,91.0497,91.3266,92.4835,93.2195,93.1309,92.9342,92.6591,85.8895,39.7956,36.702,35.8387,36.1968,36.2684,36.562,36.6566,36.9119,37.0563,37.6707,37.5955,36.4349,27.8861,26.5083,26.2845,25.5634,25.7834,26.276,26.9781,27.3853,27.7892,0.59415174,80.88384246826172,THE,EU pre-invasion spike
