TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,score_raw_mse,score_curve_z,market_label,EVENT_LABEL
2021-12-22,JKM,118.2945325,130.9238217,130.596798,127.6821707,123.0921187,122.422349,124.4353743,123.4428688,124.3113111,121.5487613,126.902345,130.5990848,125.9595791,125.9595791,115.6671944,40.69186701,38.31179771,38.03880153,38.23375796,39.01415542,39.79455287,41.4634028,43.55589707,44.82454319,40.62383236,40.62383236,37.30442752,28.33643159,26.67901605,26.48891924,26.32226293,26.85939363,27.39652433,28.8086721,30.07760408,30.95376459,6.83886,26.22195816040039,JKM,EU pre-invasion spike
2021-12-21,JKM,118.9537607,142.2891874,135.9652236,125.6341662,118.3860412,118.3860412,120.8906184,119.9265013,120.7701756,119.7373573,125.0109683,128.6529966,124.7312766,124.7312766,114.539059,40.29486062,37.93832171,37.66782853,37.86099688,38.63367029,39.40634369,41.05919789,43.13115842,44.38761507,41.22850765,41.22850765,37.85955962,28.75822577,27.07605138,26.88317048,26.71386072,27.25915888,27.80445704,29.23740976,30.52519877,31.41457806,6.6156945,25.33951187133789,JKM,EU pre-invasion spike
2022-03-01,JKM,112.7044298,110.9495314,111.7941654,111.8087183,111.4737181,111.8087183,107.9228309,112.3731393,113.4857163,111.7890291,111.7890291,89.8490889,57.5110186,54.1476059,53.76152824,53.58632374,54.12763144,54.66893915,54.81446731,55.65767462,58.18758189,56.23208285,56.23208285,49.74380949,40.3007437,37.94375813,37.67324695,38.25279147,38.63915448,39.02551749,38.82976784,39.44383962,40.59294143,40.80752413,40.80752413,37.47293172,6.160625,23.54006576538086,JKM,Russian invasion shock
2021-12-23,JKM,118.5996394,102.3174812,101.6671922,102.8926817,100.3270639,100.7122505,101.7597631,100.9481199,101.6583077,100.6328631,105.0650882,108.125946,107.7785902,107.7785902,98.97174588,34.81840316,32.78184369,32.548267,32.71506655,33.38283795,34.05060935,35.47872303,37.26880893,38.35472559,41.10577179,41.10577179,37.746853,28.67261352,26.9954469,26.8031402,26.63433447,27.1780093,27.72168412,29.150371,30.4343263,31.32105793,5.904473,22.52718162536621,JKM,EU pre-invasion spike
2021-01-14,JKM,87.13869544,26.14160863,18.51013575,17.07006826,17.10519186,17.11403978,17.35802813,17.81114935,18.1402655,19.66170712,20.71501286,21.61130807,21.8005197,19.65621068,16.72424829,15.7291512,15.69703054,15.45628643,15.77789525,16.91624835,16.98936442,17.73765791,18.25437697,19.83957731,19.83957731,18.21844902,16.08835031,15.10982298,14.33487845,14.58460455,14.88808851,15.9622271,15.19881169,15.86822456,16.33051545,17.69521467,5.04528,19.12973976135254,JKM,JKM cold-snap 2021Q1
2021-12-27,JKM,118.5596485,99.41568321,85.31011621,85.15683843,82.93789184,81.395946,89.36896919,88.65615588,89.27986753,88.74754955,92.65627625,95.35568423,113.6622085,113.6622085,104.3744343,36.71905367,34.57144571,34.32505526,34.50096658,35.20518488,35.90940318,37.41553645,39.30328843,40.44843104,41.2426105,41.2426105,37.87250479,28.76809102,27.08547341,26.89237206,26.72305025,27.26854725,27.81404426,29.2476929,30.53579927,31.42538341,4.9771852,18.8604793548584,JKM,EU pre-invasion spike
2021-12-24,JKM,118.6559386,99.49642522,85.37940217,85.2259999,83.00525116,81.462053,89.44155161,88.72815937,89.35237758,88.81962727,92.7315285,95.43312885,113.754521,113.754521,104.4592037,36.74887562,34.59952345,34.35293289,34.52898708,35.23377732,35.93856756,37.44592407,39.33520921,40.48128187,41.27610634,41.27610634,37.90326354,28.79145547,27.10747131,26.91421312,26.74475379,27.29069383,27.83663387,29.27144687,30.5605994,31.45090603,4.977185,18.860477447509766,JKM,EU pre-invasion spike
2021-12-28,JKM,118.7278194,99.55669937,85.43112434,85.27762914,83.05553509,81.51140207,89.4957346,88.78191019,89.40650655,88.8734335,92.78770454,95.49094149,113.8234326,113.8234326,104.5224843,36.77113781,34.62048357,34.37374363,34.54990447,35.25512167,35.96033886,37.46860851,39.35903817,40.50580511,41.30111108,41.30111108,37.92622504,28.80889711,27.1238928,26.93051754,26.76095555,27.30722632,27.85349708,29.28917929,30.57911277,31.46995874,4.977185,18.860477447509766,JKM,EU pre-invasion spike
2022-03-11,JKM,112.454646,97.47207651,96.3144509,96.24441455,92.68674164,91.93775787,88.70885063,92.36694757,93.2814718,86.20895812,74.27239103,38.46240036,55.05754232,51.83760668,51.4680347,48.99360996,49.48849491,49.98337985,50.07425346,50.8443639,53.15556344,47.73584973,47.73584973,42.22786707,36.3760696,34.24864313,34.00438413,34.5276309,34.87636562,35.22510034,34.14185217,34.68188452,35.69220227,39.77862068,39.77862068,36.52829737,4.735081,17.90314483642578,JKM,Russian invasion shock
2022-03-03,JKM,127.4779593,123.8299232,122.1863025,119.5854303,119.2272126,119.5854303,110.3465068,114.8968162,116.0344651,103.6208339,103.6208339,83.28403473,62.13573364,58.50172842,58.08481001,55.61193403,56.17374305,56.73555206,57.95223224,58.84362443,61.51837368,59.08930849,59.08930849,52.27114616,45.92631222,43.24039551,42.93200188,43.59259994,44.03299865,44.47311102,43.61608024,44.30617184,45.59672905,42.04690929,42.04690929,38.61105485,4.7133565,17.81723976135254,JKM,Russian invasion shock
2022-01-06,JKM,88.92429134,86.09440097,79.38176731,78.61858821,79.63244658,80.83292172,80.83292172,81.07552355,81.93925288,83.48817221,85.92031814,86.54423098,86.54423098,79.47256891,41.22643342,38.81545595,38.53859463,39.13159036,39.526828,39.92206564,40.32565926,42.3603393,43.59451688,43.34244495,43.34244495,38.34139361,28.43371345,26.77059579,26.57980102,26.71628195,27.26137009,27.80673676,28.03401929,29.26875394,30.12134197,31.42376002,4.658933,17.602039337158203,JKM,EU pre-invasion spike
2021-12-29,JKM,118.307297,94.06690886,87.98830041,83.3440057,82.87028478,83.72795693,84.73429226,84.0584466,84.6496686,84.15822246,87.86479562,90.42466111,90.33289019,90.33289019,82.95176363,34.1027602,32.10810066,31.87938808,32.04291757,32.69674964,33.35058172,48.94306148,51.4125855,52.91036698,40.74085678,40.74085678,37.41194526,28.41810916,26.75622641,26.56525141,26.39829123,26.93690935,27.47552746,28.89183008,30.16432966,31.04315773,4.613699,17.423171997070312,JKM,EU pre-invasion spike
2022-01-05,JKM,89.02561013,84.56122368,78.07796416,77.85488426,78.44046899,79.25359522,79.25359522,79.49145416,78.7324248,82.20020181,84.59468566,85.27954095,85.27954095,78.31108265,40.62396475,38.24816384,37.97544867,38.55963915,38.94919242,39.33874569,39.73638561,41.74131619,42.95738048,42.90969715,42.90969715,37.95871767,28.14961573,26.50328608,26.31450472,26.44946806,26.98932141,27.52889591,27.75420661,28.97668445,29.82076301,31.39236089,4.5922246,17.338258743286133,JKM,EU pre-invasion spike
2021-01-13,JKM,87.01666428,27.4437172,18.87324512,17.30640968,17.23518989,17.41872811,17.66706029,18.12824861,18.30161258,19.83658653,20.89926081,21.86123673,22.05264662,19.88352198,16.74762882,15.75114076,15.71898475,15.47788166,15.79995041,16.93989549,16.35937385,17.07992538,17.57750006,19.81179348,19.81179348,18.19293546,16.06581979,15.08866281,14.31480354,14.56417991,14.86723887,15.93987321,15.17752691,15.84600231,16.30764579,17.59680437,4.584236,17.306669235229492,JKM,JKM cold-snap 2021Q1
2022-01-04,JKM,82.12356513,78.83090141,73.60795904,73.30023346,73.43731122,74.31125187,74.31125187,74.53449279,74.54624231,77.82967427,80.09677255,80.15803791,80.15803791,73.60823879,38.41869957,36.17174333,35.91381334,36.46632063,36.83475208,37.20318352,38.0373996,39.95676798,41.12080992,40.27120757,40.27120757,35.62455129,27.2379102,25.64501069,25.46205385,25.59269734,26.11499158,26.63728582,28.01030141,29.24400124,30.0958416,29.76489672,4.49205,16.94214630126953,JKM,EU pre-invasion spike
2022-03-04,JKM,167.3779613,161.6237797,159.9464474,153.0987965,152.640151,153.0987965,121.9184704,126.9460993,128.2029337,92.43353127,92.43353127,64.95323715,67.22375103,63.29221225,62.84084679,60.45647234,61.06712613,61.67777992,60.46462604,61.39473009,64.18533346,60.76631289,60.76631289,53.75471445,48.95975723,46.09635298,45.7678754,46.47200552,46.9414256,47.41084569,44.83806255,45.54714313,46.87386639,48.11759664,48.11759664,44.18576666,4.3265166,16.28759002685547,JKM,Russian invasion shock
2022-01-07,JKM,86.44959237,78.70390842,72.05287391,71.63718425,72.49627621,73.84948461,73.84948461,74.07146288,74.91254162,76.32865772,78.55204313,79.38065118,79.38065118,72.89422977,38.77802536,36.51002259,36.24980086,36.80737926,37.17928294,37.55118662,37.44421581,39.33366387,40.47958169,41.49525008,41.49525008,36.70733661,28.17017956,26.52266289,26.33366265,26.46862323,27.00874266,27.54886209,27.75393565,28.97634037,29.8204675,31.16508498,4.1414504,15.555795669555664,JKM,EU pre-invasion spike
2022-01-10,JKM,86.67247891,75.01705179,70.8494378,70.12149456,71.01614236,72.58288738,72.58288738,72.80071467,73.50254087,74.89174553,77.07363037,78.16082194,78.16082194,71.77409242,38.53903791,36.28491443,36.02624452,36.58053718,36.95006562,37.31959406,37.89416911,39.80627041,40.96597846,41.39552054,41.39552054,36.61915707,28.10249896,26.45879201,26.27041585,26.40489087,26.94390228,27.48291368,27.68740461,28.90684846,29.74898433,31.21209468,3.9926355,14.967347145080566,JKM,EU pre-invasion spike
2022-01-25,JKM,78.07655367,74.49167665,76.83875124,75.27403485,76.08433441,76.44757214,76.14189362,76.75325066,77.27100414,79.66082901,82.05065388,81.72346051,81.72346051,75.04547449,40.57812541,38.20478594,37.93235764,38.51605274,38.90499653,39.29421973,39.45795612,41.44905773,42.65640407,42.71731624,42.71731624,37.78845962,30.35689501,28.58150074,28.37752878,28.52310329,29.10540131,29.68741993,30.32727717,31.66315378,32.58549821,32.69949898,3.9189005,14.675783157348633,JKM,EU pre-invasion spike
