S_NO,TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
3326,2023-07-05,TTF,34.27500000,35.67000000,40.21130000,49.99900000,54.49230000,55.10360000,54.83060000,53.83670000,52.12500000,51.25160000,50.76770000,51.16600000,51.21740000,51.58520000,52.23920000,54.62350000,55.72130000,56.07870000,54.88780000,51.49680000,44.03610000,42.98200000,42.05840000,41.89890000,41.98300000,42.19870000,42.35020000,43.44170000,45.18110000,45.38180000,44.69930000,43.04200000,33.06450000,32.90000000,32.73550000,32.33230000
633,2023-07-05,JKM,34.68011717,35.66741981,39.58105191,47.31936992,52.09281513,53.88774913,53.88774913,47.66981789,45.28517069,46.56540277,50.40639548,47.43381401,47.91293746,48.39206090,49.42354015,50.20508062,51.66765237,52.60811003,50.88729785,44.00404915,42.64495146,40.05128073,37.99692037,39.82861879,40.23095203,40.63328527,39.81260847,41.56633074,42.77718479,45.65755872,45.65755872,37.90441634,30.80058110,28.92737447,27.44375212,28.76667836
1978,2023-07-05,THE,34.73500000,36.27000000,41.10480000,51.30340000,55.65500000,55.83550000,55.73060000,54.90090000,53.45670000,52.52900000,51.83500000,51.99100000,52.04240000,52.41020000,53.83920000,56.22350000,57.32130000,56.97870000,55.78780000,52.39680000,45.23610000,44.18200000,43.25840000,43.09890000,43.18300000,43.39870000,43.90020000,44.99170000,46.73110000,46.73180000,46.04930000,44.39200000,34.46450000,34.30000000,33.45280000,33.73230000
632,2023-07-04,JKM,34.63996707,36.45681069,40.49029236,47.75766684,52.51758981,53.72852275,53.72852275,47.52904364,45.15130324,46.42768400,50.25741858,47.29360914,47.77128946,48.24896978,49.27718185,50.05663293,51.51484613,51.41771089,49.73561280,43.00810890,41.67990293,39.14461390,37.13705352,38.92724418,39.32052345,39.71380272,38.91184469,40.62563019,41.80902172,44.37836732,44.37836732,36.84239021,29.93779218,28.11709869,26.67487727,27.96073464
1977,2023-07-04,THE,35.85000000,37.25000000,42.04100000,51.47830000,55.39090000,55.59510000,55.57200000,54.74690000,53.22210000,52.12190000,51.64060000,51.82180000,51.87290000,52.23890000,53.07580000,55.42760000,56.51040000,56.12060000,54.94690000,51.60480000,44.13470000,43.10810000,42.20860000,42.02730000,42.10910000,42.31910000,42.32540000,43.63830000,45.57950000,45.33250000,44.67030000,43.06230000,33.76100000,33.60000000,32.77020000,33.03160000
3325,2023-07-04,TTF,35.35000000,36.65000000,41.15230000,50.17330000,54.22850000,54.86240000,54.67200000,53.68310000,51.81590000,50.76990000,50.49770000,50.92180000,50.97290000,51.33890000,51.52580000,53.87760000,54.96040000,55.27060000,54.09690000,50.75480000,42.88470000,41.85810000,40.95860000,40.77730000,40.85910000,41.06910000,40.82540000,42.13830000,44.07950000,44.03250000,43.37030000,41.76230000,32.36100000,32.20000000,32.03900000,31.63160000
631,2023-07-03,JKM,37.47622737,35.59161722,39.43776039,46.59750384,50.76908989,51.86879098,51.86879098,45.88389635,43.58863645,44.82088155,48.51791271,45.65667804,46.11791937,46.57916069,47.57176149,48.32412626,49.73211052,50.13003841,48.49010213,41.93124459,40.63598192,38.16439114,36.20700012,37.95255741,38.33598830,38.71912333,37.93717284,39.60817412,40.76201707,43.58479030,43.58479030,36.18362741,29.40228528,27.61412456,26.19785630,27.46057469
1976,2023-07-03,THE,34.32500000,35.70000000,40.56240000,49.85680000,53.54110000,53.53350000,53.51150000,52.71850000,51.34210000,50.40440000,50.06230000,50.15210000,50.20140000,50.55470000,51.63520000,53.91440000,54.96380000,54.07080000,53.22100000,50.27800000,43.18090000,42.35890000,41.66160000,41.27970000,41.35990000,41.56570000,42.29650000,42.91790000,44.15390000,44.52830000,43.88110000,42.30980000,33.50880000,33.35000000,32.52740000,32.78120000
3324,2023-07-03,TTF,33.97500000,35.17500000,39.61620000,48.50820000,52.33070000,52.74460000,52.56150000,51.61080000,49.83960000,48.95400000,48.81460000,49.15210000,49.20140000,49.55470000,49.93520000,52.21440000,53.26380000,53.07080000,52.22100000,49.27800000,41.88090000,41.05890000,40.36160000,39.97970000,40.05990000,40.26570000,40.59650000,41.21790000,42.45390000,43.02830000,42.38110000,40.80980000,31.90880000,31.75000000,31.59130000,31.18120000
3323,2023-06-30,TTF,36.70000000,37.35000000,38.67520000,42.82740000,51.24400000,54.94490000,55.35710000,55.21970000,54.27590000,52.23230000,51.32960000,51.20920000,51.50750000,51.55920000,51.92940000,52.19640000,54.12960000,54.78790000,54.73710000,53.88350000,51.48100000,42.52930000,41.98300000,41.56410000,40.90190000,40.98400000,41.19460000,41.40500000,42.03880000,43.29940000,43.77500000,43.96660000,40.66800000,31.93390000,31.77500000,31.61610000
1975,2023-06-30,THE,37.04999871,37.87500000,39.35020000,43.73270000,52.57840000,56.13320000,56.44480000,56.25090000,55.08870000,53.63230000,52.72960000,52.60920000,52.50750000,52.55920000,52.92940000,54.19640000,56.02960000,55.88790000,55.73710000,54.88350000,52.48100000,43.82930000,43.28300000,42.86410000,42.20190000,42.28400000,42.49460000,43.10500000,43.73880000,44.99940000,45.27500000,45.46660000,41.32470000,33.53390000,33.37500000,33.21610000
630,2023-06-30,JKM,39.85997036,37.12419816,38.13703105,42.13721839,49.16260099,52.61114029,53.93645548,53.93645548,47.71312065,45.32619340,46.60745952,50.45184916,47.47661559,47.95642522,48.43593921,49.46828377,50.25052423,51.71449051,51.25537508,49.57855425,42.87245347,41.54832081,39.02126432,37.01984031,38.80456656,39.19657369,39.58828518,38.78889810,40.49735148,41.67721606,43.93731748,43.93731748,36.47646995,29.64029139,27.83753163,26.40992800
629,2023-06-29,JKM,39.98224880,34.69704803,35.76873717,40.03592222,47.14661230,50.34952167,52.41550348,52.41550348,46.36730985,44.04482248,45.28998648,49.02577503,45.65888003,46.12029351,46.58141045,46.59564428,47.33254177,48.71144451,49.56221268,47.94103821,41.45634031,40.17588826,37.73211675,35.79690830,37.52276077,37.90173662,38.28071247,37.50763732,39.15965177,40.30043432,42.79728617,42.79728617,35.52972736,28.87125807,27.11515870,25.72439443
1974,2023-06-29,THE,34.92500000,35.32500000,36.70680000,41.35870000,50.28080000,53.74200000,54.10380000,53.99710000,52.65470000,51.60090000,50.85390000,51.16430000,50.95340000,50.74170000,50.68860000,52.79810000,54.19330000,54.17310000,53.51890000,52.58930000,50.17290000,42.45700000,41.71830000,41.98500000,41.16990000,41.15000000,41.12940000,42.32900000,42.95320000,44.15360000,43.91930000,43.67010000,40.07150000,32.70430000,32.55000000,32.39580000
3322,2023-06-29,TTF,34.50000000,34.77500000,36.00680000,40.44150000,48.95550000,52.55640000,53.02080000,52.96820000,51.83480000,50.20090000,49.45390000,49.76430000,49.44890000,49.99670000,49.95190000,50.32530000,52.18920000,52.82390000,52.76210000,51.93930000,49.62350000,41.10700000,40.57790000,40.41920000,39.81990000,39.80000000,39.77940000,40.22900000,40.63950000,42.26830000,42.38450000,42.57010000,39.37620000,31.00430000,30.85000000,30.69580000
3321,2023-06-28,TTF,33.80000000,34.05000000,35.14080000,39.79910000,48.34740000,52.04380000,52.35450000,52.17290000,51.15350000,49.40910000,48.57990000,48.34250000,48.16310000,48.69790000,49.02700000,49.07530000,51.15600000,52.03180000,51.86430000,51.05550000,48.77910000,40.04650000,39.53110000,39.37640000,38.76940000,38.75000000,38.73000000,39.20000000,39.60000000,41.18710000,41.30300000,41.48380000,38.37150000,29.74800000,29.60000000,29.45200000
1973,2023-06-28,THE,34.22500000,34.62500000,35.84080000,40.79410000,49.74560000,53.30390000,53.51130000,53.27610000,52.05030000,50.78410000,49.95490000,49.71750000,49.62940000,49.42460000,49.74360000,51.58600000,53.20920000,53.43920000,52.66940000,51.75550000,49.38020000,41.39650000,40.67660000,40.93680000,40.11940000,40.10000000,40.08000000,41.40000000,42.00900000,43.17720000,42.92800000,42.68380000,39.17580000,31.44800000,31.30000000,31.15200000
628,2023-06-28,JKM,39.90327162,34.02979888,34.96708036,39.59459319,46.45092408,49.89551488,51.37172581,51.37172581,45.44409377,43.16762737,44.38813536,48.04965932,44.74978928,45.20200465,45.65392407,45.66783384,46.39025382,47.74157280,48.33673322,46.75575512,40.43125082,39.18233140,36.79932210,34.91203320,36.59481895,36.96446358,37.33410822,36.58031728,38.19148253,39.30396786,41.16195747,41.16195747,34.17215202,27.76803651,26.07903576,24.74162655
1972,2023-06-27,THE,35.25000000,35.57500000,36.93120000,41.72610000,51.26720000,54.83450000,55.25530000,55.01230000,53.74590000,52.12760000,51.39900000,51.28010000,51.07980000,50.86950000,51.19830000,52.68580000,54.35200000,55.04860000,53.75810000,53.13160000,51.00320000,42.15380000,41.42070000,41.68570000,40.86970000,40.85000000,40.82960000,42.03800000,42.65620000,43.84170000,43.60270000,43.35450000,39.79370000,31.69910000,31.55000000,31.40090000
3320,2023-06-27,TTF,34.77500000,35.00000000,36.23120000,40.73580000,49.86290000,53.57270000,54.09500000,53.90740000,52.85410000,50.77760000,50.04900000,49.93010000,49.62410000,50.17520000,50.51420000,50.16420000,52.29770000,53.65910000,52.95080000,52.43160000,50.40540000,40.77880000,40.25390000,40.09640000,39.49470000,39.47500000,39.45460000,39.78800000,40.19400000,41.80490000,41.92100000,42.10450000,38.94560000,29.97410000,29.82500000,29.67590000
627,2023-06-27,JKM,39.79472897,34.98500633,35.90793237,40.69433836,47.82569074,51.28895077,53.04596346,53.04596346,46.92549105,44.57464172,45.83492127,49.61575994,46.20828278,46.67520603,47.14183413,47.15629635,47.90213392,49.29759101,49.44191810,47.82451015,41.35546862,40.07836566,37.64074297,35.71018358,37.43148344,37.80956731,38.18765117,37.41643092,39.06453421,40.20262273,41.68691919,41.68691919,34.60810305,28.12223812,26.41185872,25.05713198
1971,2023-06-26,THE,32.50000000,33.07500000,34.74690000,40.18870000,50.06260000,53.71850000,53.92870000,53.69150000,52.45520000,50.78790000,50.07960000,49.96400000,49.70500000,49.49920000,49.81840000,51.58810000,53.21480000,53.89400000,52.65280000,52.04010000,49.95860000,41.34550000,40.62720000,40.88730000,39.56910000,39.55000000,39.53030000,40.86200000,41.46230000,42.61210000,42.35440000,42.11310000,38.65690000,30.61850000,30.47500000,30.33150000
3319,2023-06-26,TTF,32.00000000,32.50000000,34.02190000,39.10320000,48.57570000,52.37040000,52.80850000,52.62540000,51.59720000,49.36290000,48.65460000,48.53900000,48.18780000,48.72300000,49.05220000,49.00740000,51.09170000,52.42170000,51.77780000,51.27010000,49.28880000,39.94550000,39.43140000,39.27710000,38.16910000,38.15000000,38.13030000,38.61200000,39.00600000,40.56930000,40.68500000,40.86310000,37.79730000,28.84350000,28.70000000,28.55650000
626,2023-06-26,JKM,39.93086920,33.48974724,34.68622214,39.72207841,47.17250395,50.11808302,51.60419962,51.60419962,45.64966386,43.36303447,44.58912509,48.26710080,44.95221376,45.40622268,45.86052776,45.87444714,46.60003217,47.95761657,48.06601009,46.49371175,40.20481457,38.96302762,36.59317806,34.71643017,36.38971810,36.75754529,37.12507631,36.37520640,37.97741661,39.08385974,40.23709570,40.23709570,33.40445398,27.14398788,25.49320790,24.18567406
3318,2023-06-23,TTF,33.00000000,33.33000000,35.16550000,39.90550000,49.34800000,53.15780000,53.57520000,53.44230000,52.45130000,50.39360000,49.67050000,49.55250000,49.25760000,49.80460000,50.14110000,50.23400000,52.37060000,53.73380000,52.97880000,52.45940000,50.43210000,40.50100000,39.97970000,39.82330000,39.11960000,39.10000000,39.07980000,39.44500000,39.84750000,41.44450000,41.86950000,42.05280000,38.89780000,29.59730000,29.45000000,29.30280000
625,2023-06-23,JKM,40.05954840,35.05945836,35.81382455,40.53106440,47.80584036,51.36375101,53.25813416,53.25813416,47.11297626,44.33468629,45.58819986,49.34844346,45.95958928,46.42367750,46.88806283,46.43348218,47.16764478,48.54178564,48.61606352,47.02562547,40.66476460,39.40887413,37.01177826,35.11353266,36.80617708,37.17816072,37.54984725,36.79161861,38.41206493,39.53098697,41.20075381,41.20075381,34.20437136,27.79418997,26.10362533,24.76484075
1970,2023-06-23,THE,33.50000000,33.90500000,35.94050000,40.98700000,50.83800000,54.50670000,54.69690000,54.50930000,53.30690000,51.81860000,51.09550000,50.97750000,50.78540000,50.57540000,50.90170000,52.90790000,54.57510000,55.27090000,53.93650000,53.30940000,51.17950000,42.02600000,41.29720000,41.56190000,40.64460000,40.62500000,40.60480000,41.69500000,42.30800000,43.48310000,43.55070000,43.30280000,39.74630000,31.37230000,31.22500000,31.07780000
3317,2023-06-22,TTF,34.10000000,34.37000000,36.02260000,40.90410000,50.38070000,53.83070000,54.15310000,54.04560000,53.07030000,51.16410000,50.43000000,50.31010000,50.08710000,50.64340000,50.98550000,51.06790000,53.23990000,54.62580000,54.13650000,53.60580000,51.53410000,41.07420000,40.54550000,40.38690000,39.97250000,39.95250000,39.93190000,40.57200000,40.98600000,42.62860000,42.95100000,43.13900000,39.90250000,30.66260000,30.51000000,30.35750000
624,2023-06-22,JKM,39.97970933,33.22707327,37.08301141,41.51123198,49.16083920,52.54086373,54.31701487,54.31701487,48.04948453,45.21624176,46.49453685,50.32971864,46.87319211,47.34673357,47.82027504,47.35651871,48.10552669,49.50687733,49.89502121,48.26297849,41.73480760,40.44554130,37.98561644,36.03748405,37.77479115,38.15641161,38.53773554,37.75966866,39.42254940,40.57096900,42.80138785,42.80138785,35.53310456,28.87387211,27.11788428,25.72691182
1969,2023-06-22,THE,34.62500000,34.97000000,36.79760000,41.98060000,51.87490000,55.18040000,55.27600000,55.11320000,53.92410000,52.66410000,51.93000000,51.81010000,51.69900000,51.48460000,51.81640000,53.77530000,55.47030000,56.17780000,55.12150000,54.48080000,52.30430000,42.59920000,41.86010000,42.12840000,41.49750000,41.47750000,41.45690000,42.87200000,43.50240000,44.71120000,44.69350000,44.43900000,40.79050000,32.43760000,32.28500000,32.13250000
623,2023-06-21,JKM,39.88167085,36.29104857,38.56776162,43.27145019,50.86355021,54.57781366,55.81392953,55.81392953,49.37394037,46.46216133,47.77577477,51.71661510,48.16503739,48.65161566,49.13819394,48.66167260,49.43132407,50.87124081,50.91146856,49.24615811,42.58491635,41.26952815,38.75943501,36.77141520,38.54409824,38.93336086,39.32291927,38.52871704,40.22567725,41.39760620,43.00701191,43.00701191,35.70390093,29.01278414,27.24808750,25.85046905
1968,2023-06-21,THE,37.87500000,38.30000000,40.03150000,44.74130000,53.84570000,57.03740000,57.27220000,57.10360000,55.79030000,54.17260000,53.15760000,53.48460000,53.13250000,52.91200000,53.25290000,55.21510000,56.95360000,57.67900000,56.67810000,56.02000000,53.78500000,43.34660000,42.59420000,42.86710000,42.23780000,42.21750000,42.19650000,43.73050000,44.37350000,45.60640000,45.18610000,44.92870000,41.24260000,33.23150000,33.07500000,32.91850000
3316,2023-06-21,TTF,37.37500000,37.70000000,39.25650000,43.65360000,52.31860000,55.66060000,56.12040000,56.00910000,54.91710000,52.62260000,51.60760000,51.93460000,51.45650000,52.02790000,52.37950000,52.39340000,54.62180000,56.04360000,55.59000000,55.04500000,52.91770000,41.82160000,41.28330000,41.12180000,40.71280000,40.69250000,40.67150000,41.38050000,41.80280000,43.47810000,43.38880000,43.57870000,40.30920000,31.45650000,31.30000000,31.14350000
622,2023-06-20,JKM,40.10761923,38.17229200,38.96058237,43.31105283,50.58920398,54.35990917,55.50516122,55.50516122,49.10067378,46.20541710,47.51159938,51.43074113,47.89860533,48.38258587,48.86626894,48.39240232,49.15778765,50.59009638,51.69638012,50.00527417,43.24144530,41.90581369,39.35710730,37.33848901,39.13846828,39.53380333,39.92913839,39.12270247,40.84593497,42.03580723,44.44202641,44.44202641,36.89526160,29.98091389,28.15743465,26.71322719
1967,2023-06-20,THE,37.90000000,38.37500000,40.05080000,44.69810000,53.46040000,56.70990000,56.89610000,56.72860000,55.34330000,53.76810000,52.89130000,52.87500000,52.65780000,52.43860000,52.77600000,54.63090000,56.35000000,57.06710000,56.06490000,55.41400000,53.20350000,44.33130000,43.56150000,43.84040000,43.21330000,43.19250000,43.17100000,44.85750000,45.51770000,46.78480000,46.38250000,46.11840000,42.33200000,34.16140000,34.00000000,33.83860000
3315,2023-06-20,TTF,37.37500000,37.75000000,39.30080000,43.63530000,51.95990000,55.35840000,55.77010000,55.65950000,54.49370000,52.16810000,51.29130000,51.27500000,50.93650000,51.50210000,51.85010000,51.81500000,54.01880000,55.42490000,54.97800000,54.43900000,52.33520000,42.80630000,42.25540000,42.09010000,41.68830000,41.66750000,41.64600000,42.50750000,42.94130000,44.66230000,44.57330000,44.76840000,41.40960000,32.43640000,32.27500000,32.11360000
1966,2023-06-19,THE,35.12500000,35.72500000,37.57180000,42.57580000,51.66540000,54.67240000,54.93940000,54.75110000,53.38900000,52.20000000,51.35000000,51.33420000,51.25750000,51.04350000,51.37150000,53.46440000,55.14260000,55.84170000,54.99080000,54.35300000,52.18750000,44.53310000,43.75990000,44.04020000,43.41340000,43.39250000,43.37090000,44.98100000,45.64260000,46.91140000,46.51100000,46.24600000,42.45260000,34.89000000,34.72500000,34.56000000
3314,2023-06-19,TTF,34.55000000,35.05000000,36.77180000,41.48970000,50.15960000,53.31070000,53.77970000,53.64650000,52.49620000,50.57500000,49.72500000,49.70920000,49.52500000,50.07500000,50.41330000,50.61000000,52.76250000,54.13600000,53.85600000,53.32800000,51.26710000,42.98310000,42.42980000,42.26390000,41.86340000,41.84250000,41.82090000,42.58100000,43.01550000,44.73950000,44.65050000,44.84600000,41.48140000,33.16500000,33.00000000,32.83500000
621,2023-06-19,JKM,40.07127163,36.07811280,37.32753523,41.82266230,49.36466824,52.45107450,55.44237724,53.88773197,46.11539721,44.85884202,46.12728515,49.93202014,46.50294403,46.97251764,47.44238844,46.98232519,47.72532140,49.11561591,51.93513793,50.23635139,43.44120525,42.09935409,39.53898915,37.51090669,39.31935947,39.71641664,40.11347382,39.30360795,41.03449192,42.22982422,45.20062027,45.20062027,37.52487502,30.49226729,28.63774875,27.16899384
1965,2023-06-16,THE,33.51500000,33.96500000,35.71830000,40.77170000,49.73700000,52.65130000,52.98670000,52.75390000,51.39060000,49.82710000,49.49060000,49.95610000,49.42720000,49.21980000,49.53550000,51.95610000,53.58320000,54.26020000,53.25280000,52.63580000,50.54090000,42.56360000,41.82550000,42.09370000,41.46240000,41.44250000,41.42190000,43.19200000,43.82650000,45.04210000,44.30110000,44.04850000,40.43840000,32.93030000,32.77500000,32.61980000
3313,2023-06-16,TTF,32.90500000,33.31500000,34.91830000,39.70160000,48.26380000,51.31700000,51.85590000,51.67620000,50.51690000,48.15210000,47.81560000,48.28110000,47.66290000,48.19220000,48.51780000,49.09170000,51.17960000,52.51190000,52.09650000,51.58580000,49.59220000,41.01360000,40.48570000,40.32730000,39.91240000,39.89250000,39.87190000,40.81700000,41.23350000,42.88610000,42.48750000,42.67350000,39.47190000,31.20530000,31.05000000,30.89480000
620,2023-06-16,JKM,39.96335528,33.58990703,34.42515686,40.00366543,47.26808636,49.95760268,53.11453880,51.62543477,44.17932180,42.97564913,44.19058493,47.83568871,44.55041222,45.00064093,45.45057324,45.00982927,45.72177749,47.05349414,49.60044298,47.97795980,41.48832349,40.20699452,37.76141383,35.82474867,37.55156398,37.93095354,38.31034310,37.53674407,39.18975625,40.33148172,42.46317683,42.46317683,35.25240395,28.64569039,26.90346238,25.52372924
1964,2023-06-15,THE,41.45000000,41.76500000,43.35060000,47.55970000,56.65340000,59.67020000,59.58710000,59.32510000,57.79020000,54.67430000,54.30410000,54.81630000,53.72920000,53.50470000,53.84850000,55.93740000,57.69780000,58.43210000,57.28010000,56.61540000,54.35810000,46.21950000,45.41670000,45.70740000,45.08420000,45.06250000,45.04000000,46.83220000,47.52250000,48.84950000,47.85450000,47.58220000,43.67250000,36.16640000,35.99500000,35.82370000
3312,2023-06-15,TTF,40.84000000,41.11500000,42.55060000,46.47370000,55.10260000,58.27790000,58.39320000,58.19080000,56.88530000,52.97430000,52.60410000,53.11630000,51.89720000,52.47360000,52.82810000,53.05860000,55.31520000,56.75510000,56.14080000,55.59040000,53.44210000,44.64450000,44.06990000,43.89750000,43.50920000,43.48750000,43.46500000,44.48220000,44.93610000,46.73710000,46.03070000,46.23220000,42.76360000,34.44140000,34.27000000,34.09870000
619,2023-06-15,JKM,34.42852248,40.28309630,41.27199434,46.28459211,53.72943295,56.85524300,58.78515560,57.13689306,48.89617518,47.56376519,48.90836911,52.94247830,49.30690246,49.80477173,50.30293841,49.81518118,50.60302807,52.07730404,54.23652202,52.46245380,45.36618094,43.96477115,41.29073136,39.17315119,41.06142598,41.47631704,41.89120809,41.04506827,42.85274415,44.10128369,46.87019820,46.87019820,38.91113039,31.61856498,29.69549288,28.17244119
1963,2023-06-14,THE,38.50000000,38.85500000,40.77890000,45.16680000,53.90150000,56.94170000,57.18030000,56.92920000,55.45900000,53.77540000,53.41190000,53.91470000,53.08720000,52.86440000,53.20340000,55.47860000,57.21950000,57.94460000,56.89490000,56.23570000,53.99760000,45.51760000,44.72720000,45.01370000,44.38890000,44.36750000,44.34540000,46.01420000,46.69190000,47.99350000,47.24550000,46.97650000,43.11890000,36.14600000,35.97500000,35.80400000
3311,2023-06-14,TTF,37.90000000,38.23000000,39.95390000,43.99370000,52.28680000,55.47740000,55.91610000,55.72240000,54.47220000,52.00040000,51.63690000,52.13970000,51.18660000,51.75500000,52.10470000,52.50430000,54.73730000,56.16220000,55.65630000,55.11070000,52.98090000,43.94260000,43.37700000,43.20730000,42.81390000,42.79250000,42.77040000,43.64920000,44.09460000,45.86180000,45.41270000,45.61150000,42.18950000,34.37100000,34.20000000,34.02900000
618,2023-06-14,JKM,29.07808580,37.56367047,38.96385908,44.00865630,51.24654518,54.77805244,57.63572639,56.01977981,47.94004692,46.63356232,47.95198374,51.90724799,48.34261607,48.83113030,49.31934610,48.84097817,49.61358864,51.05883874,53.08988812,51.35308127,44.40674914,43.03520888,40.41776337,38.34493513,40.19335122,40.59920299,41.00535318,40.17723651,41.94686961,43.16860281,46.15877543,46.15877543,38.32046466,31.13867881,29.24490282,27.74504178
1962,2023-06-13,THE,36.28500000,36.94000000,38.69460000,42.72490000,51.58760000,54.38940000,54.47930000,54.24040000,52.91780000,50.72930000,50.38740000,50.86030000,49.79970000,49.58930000,49.90650000,52.58670000,54.23170000,54.91580000,54.37050000,53.74100000,51.60400000,44.40630000,43.63610000,43.91580000,43.28830000,43.26750000,43.24600000,44.67330000,45.33090000,46.59340000,46.00610000,45.74420000,41.98760000,35.39230000,35.22500000,35.05780000
3310,2023-06-13,TTF,35.66000000,36.31500000,37.94460000,41.51460000,49.95700000,52.90310000,53.19560000,53.01120000,51.89860000,48.91830000,48.57640000,49.04930000,47.89560000,48.42750000,48.75470000,49.64600000,51.75750000,53.10480000,53.14200000,52.62100000,50.58740000,42.80630000,42.25540000,42.09010000,41.68830000,41.66750000,41.64600000,42.34830000,42.78040000,44.49490000,44.22560000,44.41920000,41.08670000,33.61730000,33.45000000,33.28280000
617,2023-06-13,JKM,29.59208077,36.10611166,36.88379466,41.61906660,48.75506422,52.19250092,54.18057848,52.66144647,45.06608585,43.83802348,45.07746511,48.79549056,45.44459617,45.90365972,46.36272326,45.91324226,46.63941910,47.99804357,51.17735061,49.50340069,42.80730154,41.48521050,38.96200798,36.96374898,38.74550247,39.13688933,39.52827619,38.72993085,40.43592239,41.61367642,44.95828227,44.95828227,37.32399258,30.32903797,28.48439906,27.02366064
1961,2023-06-12,THE,31.23500000,32.12500000,34.03340000,38.48970000,47.27110000,50.13680000,50.37050000,50.05300000,48.66660000,47.34070000,47.02250000,47.46270000,47.43020000,47.22910000,47.53080000,49.83820000,51.39230000,52.03760000,51.66490000,51.06710000,49.03820000,43.21960000,42.47050000,42.74290000,42.11270000,42.09250000,42.07160000,43.77900000,44.42300000,45.65840000,44.97880000,44.72270000,41.05210000,35.29180000,35.12500000,34.95830000
3309,2023-06-12,TTF,30.58500000,31.52500000,33.30840000,37.28310000,45.68280000,48.68030000,49.12000000,48.85300000,47.65990000,45.53070000,45.21250000,45.65270000,45.55060000,46.05650000,46.36770000,46.93480000,48.93090000,50.20470000,50.45180000,49.95710000,48.02650000,41.61960000,41.08390000,40.92320000,40.51270000,40.49250000,40.47160000,41.45400000,41.87700000,43.55540000,43.20850000,43.39770000,40.14170000,33.51680000,33.35000000,33.18330000
616,2023-06-12,JKM,28.46354891,32.11903210,33.11033431,37.54763472,44.70223765,48.52368818,50.42495961,49.01108594,41.94231783,40.79945412,41.95282209,45.41322613,42.29466079,42.72173408,43.14910748,42.73073773,43.40661196,44.67102499,49.17345182,47.56479912,41.13108868,39.86067322,37.43628954,35.51611044,37.22830515,37.60435773,37.98041031,37.21329906,38.85226406,39.98432339,44.48464937,44.48464937,36.93088447,30.00947616,28.18443566,26.73874908
1960,2023-06-09,THE,33.90000000,34.67500000,36.24630000,40.39280000,47.96690000,50.48470000,50.83980000,50.64180000,49.00470000,48.09430000,47.77080000,48.21840000,47.90780000,47.70500000,48.00990000,50.74090000,52.32540000,52.98380000,52.28090000,51.67580000,49.62180000,43.43850000,42.68640000,42.96050000,43.04570000,43.02500000,43.00360000,44.54100000,45.19540000,46.44880000,45.83330000,45.57180000,41.83890000,35.97000000,35.80000000,35.63000000
615,2023-06-09,JKM,27.03370427,34.71162468,35.98867512,39.56753992,45.41217813,49.36046250,51.18203139,49.74700152,42.57185215,41.41193474,42.58266443,46.09515383,42.92955842,43.36325100,43.79664324,43.37196089,44.05794001,45.34159796,49.86233251,48.23148022,41.70717006,40.41900699,37.96071492,36.01390378,37.74987546,38.13130868,38.51244156,37.73485840,39.39664582,40.54454958,45.41818495,45.41818495,37.70572531,30.63929942,28.77568277,27.29980650
3308,2023-06-09,TTF,33.25000000,34.07500000,35.52130000,39.22080000,46.40080000,49.05270000,49.61330000,49.46620000,48.02390000,46.29430000,45.97080000,46.41840000,46.03350000,46.54470000,46.85920000,47.83850000,49.87310000,51.17140000,51.07650000,50.57580000,48.62120000,41.76350000,41.22600000,41.06470000,41.37070000,41.35000000,41.32860000,42.09100000,42.52050000,44.22460000,43.92950000,44.12180000,40.81160000,34.17000000,34.00000000,33.83000000
1959,2023-06-08,THE,27.85000000,28.75500000,30.58930000,35.29970000,42.87290000,45.83260000,45.86450000,45.93000000,45.01410000,44.13840000,43.84250000,44.25190000,44.25630000,44.06780000,44.34870000,47.24610000,48.71660000,49.32660000,48.99860000,48.43160000,46.50730000,41.87300000,41.14880000,41.41320000,41.49490000,41.47500000,41.45440000,43.24250000,43.87700000,45.09110000,44.50690000,44.25280000,40.63110000,35.16600000,35.00000000,34.83400000
614,2023-06-08,JKM,25.24686136,29.81919149,30.64251752,34.87487623,40.77823509,44.91019551,46.65694526,45.34876166,38.80814425,37.75065576,38.81776325,42.01968690,39.13398778,39.52926844,39.92454910,39.53768506,40.16291987,41.33283039,47.76463289,46.20244765,39.95280490,38.71886793,36.36371662,34.49883357,36.16201828,36.52723957,36.89246087,36.14728919,37.73953380,38.83880480,44.23355919,44.23355919,36.72232486,29.84023305,28.02524854,26.58780967
3307,2023-06-08,TTF,27.20000000,28.18000000,29.86430000,34.08950000,41.31460000,44.39340000,44.66040000,44.77160000,44.03410000,42.33840000,42.04250000,42.45190000,42.41820000,42.88920000,43.17900000,44.42840000,46.31790000,47.52360000,47.85080000,47.38160000,45.55050000,40.19800000,39.68060000,39.52540000,39.81990000,39.80000000,39.77940000,40.79250000,41.20880000,42.86030000,42.61630000,42.80280000,39.59150000,33.36600000,33.20000000,33.03400000
